Red, [22752, 22304, 22128, 23344, 21872, 22192, 23504, 22464, 22816, 22752, 22272, 21536, 22240, 22192, 22704, 23280, 24896, 29552, 34912, 40928, 60736, 58480, 60608, 39216, 30512, 26048, 28976, 30912, 23008, 22560, 22688, 23728, 21504, 22576, 22928, 22640, 23392, 22080, 22656, 22032, 21984, 22752, 21472]
Red, [22976, 23536, 22416, 23312, 21552, 21808, 24016, 22176, 22448, 22640, 22368, 22352, 23088, 22080, 23216, 22976, 23216, 27312, 47856, 41824, 60128, 61936, 55312, 38272, 29840, 28288, 25456, 28592, 24016, 22432, 21808, 23168, 21104, 22224, 22864, 21808, 23008, 22032, 23312, 22032, 23312, 21552, 22432]
Red, [22112, 22320, 22256, 23520, 23264, 22656, 23952, 21888, 22000, 22720, 22192, 21600, 22704, 21920, 23312, 22624, 21584, 22400, 28240, 36160, 42400, 52720, 52224, 58976, 40816, 33200, 33376, 29200, 31696, 24688, 22304, 22240, 22640, 22176, 23328, 23120, 22112, 22160, 22928, 22992, 22912, 22400, 21936]
Red, [21584, 21984, 23168, 23168, 22608, 23120, 22176, 21936, 22976, 22272, 22640, 22608, 21440, 23120, 22896, 22976, 29616, 31792, 41136, 41600, 57120, 56272, 41344, 36048, 31328, 27792, 27424, 23536, 22256, 22672, 23264, 22736, 22208, 22496, 22032, 22112, 22272, 21776, 22880, 22688, 22416, 23152, 22128]
Red, [22224, 23344, 22816, 21936, 22016, 22368, 21744, 23536, 21504, 22224, 22368, 22016, 21840, 22448, 21856, 22944, 23520, 26384, 29904, 38784, 44160, 57360, 52256, 51104, 33552, 28368, 31504, 26464, 22960, 22416, 23328, 21872, 21792, 23408, 21632, 22736, 21552, 23072, 22832, 22080, 22176, 22096, 22432]
Red, [23136, 21888, 23488, 22848, 22304, 21888, 22912, 21616, 22528, 22624, 22240, 22784, 21712, 22096, 22912, 21872, 23632, 26560, 30448, 42320, 53600, 63520, 54880, 45552, 36112, 30928, 29072, 28928, 25568, 22480, 21472, 22944, 21920, 21488, 23552, 22160, 21984, 23184, 22384, 21392, 23040, 21520, 23328]
Red, [21504, 22752, 22560, 22192, 22832, 22896, 22352, 23184, 21056, 22784, 22704, 22800, 22032, 22416, 22896, 22944, 22592, 23488, 26432, 32976, 38656, 50784, 58768, 55312, 42880, 34208, 32624, 30560, 29120, 22656, 22240, 22464, 22928, 20960, 22384, 22752, 21760, 22672, 23152, 21680, 23360, 23088, 22816]
Red, [21856, 22672, 22752, 22816, 23136, 22256, 22576, 22672, 22128, 21680, 22880, 22736, 21760, 22848, 21680, 23408, 24816, 26480, 37888, 43856, 49424, 57056, 46320, 34656, 35936, 24112, 25296, 23632, 21232, 22320, 23072, 22624, 23328, 22928, 21920, 22336, 23616, 21936, 22640, 23520, 21856, 23328, 22672]
Red, [22352, 21904, 22320, 22704, 23184, 23536, 21968, 20896, 22512, 22320, 21584, 23344, 21664, 21712, 22576, 21280, 22624, 26656, 25968, 31216, 36192, 41088, 53296, 54960, 46288, 33632, 30944, 26608, 27616, 24480, 23648, 22880, 21936, 23680, 22816, 21728, 21744, 22048, 22080, 22560, 22896, 21984, 22672]
Red, [22720, 22304, 22976, 21984, 22560, 22448, 22048, 22576, 22336, 21456, 22768, 22368, 21776, 22912, 22208, 22192, 22592, 21872, 25728, 26864, 36112, 36000, 47680, 59536, 54464, 38416, 37488, 31728, 31424, 25680, 22816, 23344, 22736, 21600, 21552, 22368, 21168, 23056, 22384, 21408, 22432, 22384, 21488]
Red, [24160, 21920, 22240, 22800, 21856, 22176, 22464, 21248, 22272, 22816, 21840, 23648, 23104, 21840, 23056, 23728, 25312, 28736, 39264, 44672, 58272, 55568, 43008, 37456, 34336, 29440, 27456, 22784, 22976, 21824, 22896, 23072, 22128, 22896, 22464, 21792, 22320, 22688, 21696, 22736, 22752, 22192, 22864]
Red, [22320, 22704, 22992, 22544, 23616, 21520, 22352, 23024, 22832, 22528, 22928, 21328, 22384, 24512, 31536, 37824, 38784, 50528, 65072, 53408, 38928, 34912, 30192, 31184, 25488, 22592, 22176, 22592, 21568, 22224, 22416, 22048, 22336, 22304, 22256, 23008, 22544, 21664, 22752, 21776, 22448, 21520, 21824]
Red, [21360, 21808, 23072, 22640, 22304, 23456, 22512, 23168, 22640, 21952, 22640, 21744, 24736, 21936, 22080, 22832, 23552, 27792, 40720, 42048, 54912, 50992, 50992, 35472, 38192, 26832, 33856, 21856, 22160, 22592, 22400, 22592, 22496, 20992, 23168, 22368, 22304, 22000, 23056, 21856, 22752, 22000, 21936]
Red, [21936, 21808, 23232, 21760, 22128, 22672, 21904, 22496, 23184, 21680, 22528, 23184, 21536, 23056, 22128, 23088, 29856, 30816, 38640, 42384, 53552, 58160, 47024, 39264, 39120, 29872, 29808, 24080, 22320, 21456, 22400, 21696, 23216, 22832, 21648, 21616, 22960, 21696, 22528, 22560, 22320, 22880, 22320]
Red, [22512, 21664, 22592, 22096, 22000, 23936, 22224, 22064, 22688, 21776, 22192, 22784, 21584, 22016, 23360, 26032, 31520, 38944, 40896, 46720, 56624, 58224, 41184, 31632, 26560, 31168, 31760, 23680, 22080, 22672, 22080, 22368, 22752, 22848, 22912, 21136, 22368, 21536, 22656, 23984, 21888, 22176, 23120]
Red, [22352, 22336, 22608, 22800, 22016, 21392, 21216, 23136, 21504, 22560, 22288, 21504, 23456, 22096, 22384, 22592, 21744, 22032, 29552, 37984, 43184, 49520, 62352, 58000, 51904, 34912, 30896, 31232, 28848, 23360, 22240, 22352, 22576, 21344, 21856, 23696, 22032, 22928, 21904, 22448, 23040, 21680, 22240]
Red, [23296, 21792, 21648, 23440, 22688, 22112, 22400, 22144, 21408, 22912, 21632, 22368, 22432, 22256, 22816, 23024, 24560, 38640, 39616, 41296, 44176, 54528, 45360, 34992, 27776, 27728, 24016, 22768, 22048, 22416, 21920, 22160, 22208, 21888, 22320, 22688, 21456, 23088, 22224, 21296, 22640, 20608, 22768]
Red, [22320, 22272, 22672, 21888, 22224, 23984, 21376, 21424, 23728, 21920, 22624, 23088, 21088, 23264, 22496, 21344, 29712, 35616, 40352, 48096, 59088, 55264, 44224, 34624, 33168, 30432, 29552, 22960, 22768, 22720, 22544, 21712, 20944, 22448, 23056, 23392, 22448, 22128, 22704, 22160, 22608, 22592, 22240]
Temperature, [23312, 22016, 22336, 22672, 22512, 21888, 23456, 22656, 22640, 22096, 23264, 22880, 22896, 21792, 32720, 41616, 32480, 23920, 31888, 40800, 22896, 21840, 23216, 25664, 40160, 36928, 32736, 29408, 27200, 22512, 22272, 22784, 22240, 22000, 22320, 23312, 22704, 22608, 23280, 22080, 22848, 23168, 22336]
Temperature, [23120, 22896, 23856, 23040, 23296, 22464, 22128, 21536, 23040, 21872, 22016, 22864, 21376, 22928, 40064, 40000, 34608, 22000, 25040, 41936, 24496, 22912, 24704, 24320, 31168, 31792, 29712, 26560, 26336, 22784, 23568, 21744, 22784, 23600, 22656, 22688, 23008, 22304, 21312, 23184, 22048, 23488, 22576]
Temperature, [22080, 22240, 22992, 21200, 23600, 22640, 21632, 23072, 21776, 22496, 22928, 21712, 23184, 22976, 26896, 36480, 35776, 26336, 22880, 37040, 31200, 23808, 23200, 22752, 29728, 34240, 37392, 32128, 29440, 24320, 23088, 21904, 23376, 22848, 21856, 23152, 22768, 22128, 22400, 22784, 22080, 22288, 23552]
Temperature, [23488, 23232, 23056, 22480, 22224, 23424, 22192, 23792, 22272, 22000, 21904, 22944, 22768, 22240, 22960, 22752, 33712, 42752, 39760, 25600, 29936, 41792, 23776, 22544, 22192, 23840, 28144, 32528, 28608, 28656, 28096, 23072, 22496, 23104, 22992, 23920, 22608, 22752, 23104, 22208, 23312, 22768, 23248]
Temperature, [22384, 22816, 23104, 23952, 22560, 23216, 23008, 22272, 22704, 21584, 21968, 22800, 21328, 22832, 22944, 27456, 45488, 43008, 42512, 23088, 33184, 46272, 24976, 22176, 22208, 22864, 29072, 28992, 27728, 27056, 28960, 24096, 22880, 23376, 21536, 23168, 23792, 21968, 23072, 23344, 21616, 22416, 23360]
Temperature, [22320, 23504, 24240, 22592, 22480, 24144, 22320, 22288, 22736, 22272, 22784, 22368, 22912, 24672, 48640, 46864, 45456, 26352, 27552, 36688, 24336, 23088, 22048, 23392, 30928, 29696, 32672, 31248, 24064, 22048, 22128, 23152, 23120, 21168, 22544, 23952, 22720, 22624, 22704, 22608, 22096, 22416, 21440]
Temperature, [22080, 23392, 22784, 22640, 22416, 23984, 22528, 22320, 21856, 24304, 22704, 22864, 22896, 22480, 23472, 33792, 43904, 42112, 26528, 26176, 45216, 23712, 23488, 22768, 26368, 34144, 31440, 29616, 29616, 24368, 23280, 22208, 22256, 23312, 22384, 22176, 22464, 21856, 22608, 23232, 22336, 23088, 23008]
Temperature, [22368, 23392, 22224, 22352, 23136, 23488, 22240, 22592, 22080, 22368, 23424, 22672, 22928, 22960, 22416, 40016, 45632, 40432, 26048, 36016, 34848, 23440, 22144, 22528, 25280, 32688, 31504, 28656, 31184, 25360, 22240, 22400, 22256, 23536, 21888, 21952, 22800, 22992, 22992, 21760, 21968, 23648, 22272]
Temperature, [22960, 21920, 22640, 23392, 21840, 23952, 22576, 23168, 23456, 22848, 22576, 22640, 22112, 24016, 22240, 22352, 43376, 42000, 33328, 24752, 38416, 34416, 23856, 22096, 24096, 27792, 34544, 35168, 32624, 29888, 23296, 21920, 23120, 22096, 22448, 24080, 21472, 22656, 22688, 22384, 22944, 23552, 21776]
Temperature, [22160, 23104, 23056, 22960, 22528, 22336, 21568, 23872, 23024, 22544, 22960, 21760, 22832, 21904, 33952, 44672, 41168, 27264, 27728, 41504, 25024, 22832, 22592, 25296, 41616, 38432, 35872, 32720, 29296, 23472, 21792, 22832, 23376, 22880, 23184, 21888, 21392, 22160, 22176, 22640, 22144, 22944, 22032]
Temperature, [23648, 22944, 22736, 22016, 22832, 22912, 23088, 23296, 21760, 22800, 22656, 22016, 22976, 32448, 42560, 43296, 26672, 29616, 38784, 23024, 23600, 22768, 27488, 34560, 28944, 31456, 33488, 25184, 22064, 21824, 22784, 22048, 23248, 22240, 22416, 22400, 22144, 21920, 23392, 22400, 22864, 22752, 22384]
Temperature, [23200, 23600, 22832, 23776, 21904, 21392, 23760, 22160, 23408, 22768, 21568, 21792, 23264, 23472, 35776, 42320, 42096, 32224, 34320, 30032, 23424, 23168, 22816, 26784, 37040, 33552, 34608, 30528, 29840, 21760, 21248, 23040, 21280, 24464, 22080, 23808, 21632, 22144, 21872, 23104, 21696, 22304, 23216]
Temperature, [22832, 22768, 21888, 22656, 23552, 23872, 22560, 22864, 23104, 21200, 22352, 36416, 42704, 41392, 29056, 37808, 32368, 23664, 22480, 22528, 30864, 38160, 36464, 35984, 32512, 23280, 22192, 23552, 23360, 23216, 22224, 21648, 21888, 23696, 22976, 23632, 23328, 22928, 22288, 22752, 22384, 21552, 22992]
Temperature, [23152, 22096, 22896, 24032, 22464, 22832, 22448, 21680, 22560, 23344, 23360, 22384, 22192, 22672, 22528, 32608, 41728, 38576, 22432, 29776, 35776, 22928, 23744, 22688, 30080, 36528, 37008, 39792, 33072, 33568, 22640, 22928, 23552, 22224, 23632, 22896, 22592, 22432, 22848, 22816, 23120, 22112, 22768]
Temperature, [21664, 22720, 23104, 21680, 23840, 22912, 23632, 22096, 21840, 23136, 22160, 22464, 22944, 26464, 44544, 45632, 37520, 31088, 39680, 23408, 24592, 22016, 24832, 35568, 34624, 34048, 32576, 26992, 23312, 22208, 22704, 23520, 21040, 22000, 23056, 22576, 23200, 22272, 22832, 23024, 21392, 22624, 21968]
Temperature, [22160, 22368, 23152, 22992, 22624, 21744, 22944, 22656, 23824, 22192, 22224, 21808, 23792, 31344, 36384, 34928, 23056, 27792, 45040, 24304, 23456, 22368, 22144, 33104, 34192, 33840, 34384, 28064, 25232, 23008, 21504, 22672, 23808, 21760, 21568, 21920, 22016, 21792, 22928, 22432, 23392, 22112, 22016]
Temperature, [23184, 23072, 22944, 22784, 22432, 22608, 21808, 23424, 21296, 26112, 44240, 35808, 24112, 27152, 41840, 27536, 20976, 23696, 21936, 29296, 36544, 38288, 37184, 32528, 21792, 23200, 22288, 22848, 22960, 23104, 22768, 23200, 22784, 22256, 22832, 22880, 22352, 23792, 22144, 22640, 22816, 22576, 22432]
Temperature, [22160, 22672, 22336, 22048, 23216, 21616, 23216, 22304, 21840, 23184, 25744, 50912, 41616, 31104, 22256, 27616, 41408, 36784, 24064, 22272, 22208, 22928, 34016, 38864, 32368, 34560, 30128, 30144, 23664, 22944, 23088, 23728, 22320, 23552, 22704, 21248, 23088, 23408, 21136, 23872, 22368, 22272, 22512]
Temperature, [23568, 23456, 22544, 22288, 22576, 21872, 22464, 21840, 21696, 23792, 22048, 28768, 46560, 48096, 43408, 31200, 22992, 29264, 40304, 33056, 23264, 22496, 21776, 23072, 34512, 36880, 31696, 31376, 29056, 26288, 22464, 23488, 21968, 22016, 24208, 21984, 22592, 22160, 22912, 22336, 21488, 22976, 22368]
Temperature, [23312, 23712, 22784, 23136, 23536, 22512, 22672, 21888, 22880, 22688, 43584, 40656, 32368, 23616, 35392, 33696, 26624, 22608, 23040, 22048, 21456, 36512, 38864, 37904, 34736, 32608, 22592, 24368, 23072, 21424, 22960, 22096, 22336, 23072, 21936, 22000, 22608, 21456, 22592, 23504, 21744, 22656, 22768]
Temperature, [22272, 22352, 23680, 22432, 22640, 22768, 22544, 23104, 22864, 33520, 40464, 40928, 26064, 22704, 39568, 42800, 26272, 22768, 22368, 23312, 32112, 38384, 36048, 35056, 32944, 24640, 24336, 21872, 22336, 22608, 21504, 22896, 22896, 22672, 22768, 22144, 21664, 23152, 23024, 22048, 23248, 22720, 23424]
Temperature, [22128, 22400, 23680, 22496, 22784, 23040, 22704, 22416, 23472, 23024, 36096, 37440, 29568, 22992, 37200, 38256, 24864, 22688, 22656, 22320, 37392, 38160, 38304, 33888, 35376, 28672, 23744, 23648, 21872, 22288, 23296, 21552, 22144, 22480, 22128, 22592, 23376, 22752, 21904, 21936, 23136, 20992, 22288]
Temperature, [23344, 22960, 22304, 23904, 22656, 22864, 22336, 22960, 22464, 27728, 41584, 36400, 24672, 26064, 42080, 33520, 22384, 22880, 22992, 24736, 38512, 39728, 34336, 32912, 29296, 22976, 23472, 21936, 22432, 22544, 21696, 22512, 23856, 22064, 22448, 22416, 22208, 23264, 22640, 22912, 22944, 22240, 23088]
Temperature, [22288, 22528, 23168, 21840, 21840, 23696, 22224, 23088, 21728, 22784, 23536, 30144, 44240, 40608, 24624, 28464, 27920, 23360, 22080, 22944, 23904, 35872, 35520, 36272, 33184, 29904, 24816, 23488, 22240, 22304, 22640, 23344, 22848, 22864, 23216, 22432, 22832, 22480, 23200, 23184, 22560, 22448, 22368]
Temperature, [21632, 21936, 23456, 23984, 21648, 22400, 22000, 22352, 22160, 21968, 26224, 41792, 37600, 34368, 23168, 33120, 32416, 23856, 22928, 23648, 23040, 37584, 35712, 30656, 30720, 27968, 23488, 23056, 22320, 23056, 22784, 21248, 23552, 22256, 22848, 22768, 21456, 23376, 21856, 22672, 22608, 23600, 21328]
Temperature, [22608, 22400, 22736, 23200, 23968, 23024, 22640, 22992, 22960, 21312, 23040, 22720, 24048, 39616, 36848, 24528, 22192, 40784, 35888, 22592, 22464, 22224, 22288, 37872, 40208, 37552, 38560, 33552, 26224, 22832, 22064, 23712, 22208, 22128, 21568, 21712, 22432, 22784, 22320, 22272, 23136, 22336, 23968]
Temperature, [23424, 21840, 22944, 22160, 23008, 23024, 22384, 23024, 23760, 21840, 22560, 26400, 35024, 26784, 22336, 28384, 37344, 23184, 22624, 23552, 21728, 36224, 40912, 38256, 37808, 32144, 24608, 23120, 22112, 22832, 23088, 22320, 22736, 22768, 23616, 22848, 23072, 22576, 22784, 21984, 22912, 22656, 22720]
Temperature, [20432, 23104, 23632, 22464, 23120, 23584, 22304, 23472, 22992, 22832, 23232, 21360, 28368, 42352, 38720, 24704, 29744, 36784, 23216, 22752, 21712, 22752, 33104, 35536, 34352, 35264, 36192, 30624, 22512, 23536, 22560, 21408, 22848, 22560, 21904, 25536, 22528, 22816, 23824, 21920, 22688, 23008, 21840]
Temperature, [22448, 24240, 23152, 22144, 22416, 22240, 23008, 21520, 22992, 22336, 22832, 22400, 23104, 37152, 29872, 24944, 22240, 34624, 33696, 22464, 24080, 22672, 22432, 36240, 39872, 36224, 35552, 36656, 26944, 22624, 21728, 22560, 22496, 21808, 22000, 23040, 23280, 22672, 22192, 23360, 23120, 21712, 23728]
Temperature, [21968, 21696, 23200, 22512, 22560, 22368, 22048, 22608, 21456, 22944, 22368, 20848, 42528, 41616, 27680, 23856, 42912, 30192, 21792, 22336, 21872, 24048, 41776, 38672, 37520, 33712, 35264, 22864, 23824, 23792, 21872, 23856, 23568, 21920, 24416, 22592, 21888, 22992, 21920, 21520, 23792, 22384, 23152]
Temperature, [23072, 23632, 22256, 22416, 23616, 22496, 21984, 22256, 23248, 22576, 22128, 23120, 22352, 43008, 43904, 33712, 23488, 42624, 41024, 24416, 22336, 23888, 26256, 46160, 36464, 40544, 34736, 35568, 22448, 23104, 23520, 21696, 22864, 23712, 22240, 22848, 22768, 23568, 22192, 22224, 22832, 22992, 21392]
Temperature, [23472, 22880, 21712, 22944, 23136, 22352, 22944, 22416, 23616, 22672, 22720, 26368, 43760, 45280, 32624, 23008, 42960, 31232, 21856, 22640, 22944, 28272, 41792, 41104, 36048, 35584, 35856, 27072, 23824, 22368, 23040, 22736, 21968, 22400, 23488, 22848, 23184, 22624, 22416, 23552, 22752, 21552, 23584]
Temperature, [21632, 23248, 21568, 22192, 23072, 22368, 22928, 21664, 23136, 22384, 23216, 23424, 23664, 41904, 43552, 34304, 24752, 46672, 26064, 23456, 23536, 23984, 33312, 41568, 35776, 37504, 35344, 29232, 28528, 22784, 22640, 24144, 22096, 22880, 21904, 22976, 22816, 23056, 22176, 23120, 22528, 22064, 22752]
Temperature, [23136, 22480, 23664, 23552, 21808, 24752, 21680, 21840, 22976, 22528, 22816, 22560, 21136, 23328, 44128, 42368, 33152, 22352, 33136, 31536, 23728, 22432, 22496, 29104, 37760, 37872, 28944, 30112, 35152, 29440, 23280, 22128, 22896, 23024, 23120, 23328, 21920, 22640, 22912, 21856, 22176, 23024, 21872]
